"Amministratori Comunali - elenco completo provincia di treviso"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"05";"084";"0830";"TARZO";"TV";"4583";"DE NARDO";"DAVIDE";"M";"09/03/1978";"CONEGLIANO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"LEGA SALVINI";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0830";"TARZO";"TV";"4583";"DE STEFANI";"ARTURO";"M";"21/07/1949";"CONEGLIANO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PROGETTO TARZO";"Istruzione Primaria";"ARTIGIANI E OPERAI SPECIALIZZATI"
"05";"084";"0830";"TARZO";"TV";"4583";"PADOAN";"GABRIELE";"M";"02/12/1967";"CONEGLIANO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PROGETTO TARZO";"Istruzione Secondaria di Primo Grado";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"05";"084";"0830";"TARZO";"TV";"4583";"POL";"ANTONELLA";"F";"01/08/1975";"VITTORIO VENETO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"LEGA SALVINI";"Istruzione Secondaria di Secondo Grado";"Tecnici e addetti ad attività finanziarie ed assicurative (agenti assicurativi, periti, valutatori di rischio, liquidatori, agenti di borsa e cambio, tecnici dell'intermediazione titoli, addetti a sportelli bancari e assicurativi, addetti ad agenzie di pegno, esattori di fatture e di crediti, ecc.)"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"BONESSO";"FRANCO";"M";"03/03/1968";"SAN DONA' DI PIAVE (VE)";"10";"Sindaco";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"BOLZONELLO";"SABINA";"F";"27/07/1970";"MONTEBELLUNA (TV)";"50";"Assessore";;;"12/06/2022";"28/06/2022";;"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FAVERO";"MARIA GIOVANNA";"F";"21/07/1966";"CASTELFRANCO VENETO (TV)";"50";"Assessore";"Vicesindaco";;"12/06/2022";"28/06/2022";;"Laurea Magistrale";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"PIZZOLATO";"ELISA";"F";"27/09/1991";"CASTELFRANCO VENETO (TV)";"50";"Assessore";;;"12/06/2022";"28/06/2022";;"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"SORIO";"ALESSANDRO";"M";"06/03/1978";"MONTEBELLUNA (TV)";"50";"Assessore";;;"12/06/2022";"28/06/2022";;"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"MICHIELIN";"LINO";"M";"03/02/1960";"TREVIGNANO (TV)";"60";"Assessore non di origine elettiva";;;"12/06/2022";"28/06/2022";;"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"BERTI";"ANGELICA";"F";"20/05/1997";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Laurea Triennale";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"BOLZONELLO";"SABINA";"F";"27/07/1970";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"CALLEGARI";"ALESSANDRO";"M";"27/02/1974";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Nessun Titolo di Studio";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"COLUSSO";"GIANLUCA";"M";"22/03/1990";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PROGETTO TREVIGNANO-LEGA SALVINI-FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";"CONDUTTORI DI IMPIANTI E DI VEICOLI, TECNICI, OPERAI SEMIQUALIFICATI E ALTRI ADDETTI A MACCHINARI FISSI E MOBILI E AD ATTIVITA' INDUSTRIALI"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"CREMA";"SARA";"F";"15/02/1979";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PROGETTO TREVIGNANO-LEGA SALVINI-FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FANTERIA";"FEDERICO";"M";"30/05/1995";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"28/06/2022";"PROGETTO TREVIGNANO-LEGA SALVINI-FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FAVERO";"MARIA GIOVANNA";"F";"21/07/1966";"CASTELFRANCO VENETO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Laurea Magistrale";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FAVOTTO";"FEDERICO";"M";"04/03/1989";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FELTRIN";"RUGGERO";"M";"01/10/1962";"ASOLO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Istruzione Secondaria di Secondo Grado";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FIOROTTO";"SONIA";"F";"16/11/1974";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"22/07/2022";"PROGETTO TREVIGNANO-LEGA SALVINI-FRATELLI D'ITALIA";"Laurea Magistrale";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"FRASSETTO";"FRANCESCO";"M";"20/12/1981";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"28/06/2022";"PER TREVIGNANO";"Laurea Magistrale";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"GATTO";"LOREDANA";"F";"17/04/1958";"TREVIGNANO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Istruzione Secondaria di Primo Grado";"SPECIALISTI IN SCIENZE SOCIALI E TECNICI DEI SERVIZI SOCIO-ASSISTENZIALI"
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"MORELLATO";"ELISA";"F";"25/08/1981";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PROGETTO TREVIGNANO-LEGA SALVINI-FRATELLI D'ITALIA";"Laurea Magistrale";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"PIZZOLATO";"ELISA";"F";"27/09/1991";"CASTELFRANCO VENETO (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"SORIO";"ALESSANDRO";"M";"06/03/1978";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0840";"TREVIGNANO";"TV";"10565";"ZAMPROGNO";"PAOLA";"F";"08/07/1974";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"PER TREVIGNANO";"Nessun Titolo di Studio";
"05";"084";"0850";"TREVISO";"TV";"84452";"CONTE";"MARIO";"M";"20/07/1979";"TREVISO (TV)";"10";"Sindaco";;;"14/05/2023";"17/05/2023";"FORZA ITALIA-CORAGGIO ITALIA | FRATELLI D'ITALIA GIORGIA MELONI | LEGA | MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0850";"TREVISO";"TV";"84452";"BARBISAN";"RICCARDO";"M";"14/09/1984";"TREVISO (TV)";"50";"Assessore";;;"14/05/2023";"31/05/2023";;"Laurea Magistrale";"SPECIALISTI IN SCIENZE GIURIDICHE"
"05";"084";"0850";"TREVISO";"TV";"84452";"DE CHECCHI";"ANDREA";"M";"18/10/1972";"TREVISO (TV)";"50";"Assessore";;;"14/05/2023";"31/05/2023";;"Laurea Magistrale";"AVVOCATI E PROCURATORI LEGALI"
"05";"084";"0850";"TREVISO";"TV";"84452";"MANERA";"ALESSANDRO";"M";"09/11/1972";"TREVISO (TV)";"50";"Assessore";"Vicesindaco";;"14/05/2023";"31/05/2023";;"Laurea Magistrale";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"05";"084";"0850";"TREVISO";"TV";"84452";"SERNAGIOTTO";"GLORIA";"F";"05/11/1985";"MONTEBELLUNA (TV)";"50";"Assessore";;;"14/05/2023";"31/05/2023";;;"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0850";"TREVISO";"TV";"84452";"TESSAROLO";"GLORIA";"F";"03/07/1980";"PORDENONE (PN)";"50";"Assessore";;;"14/05/2023";"31/05/2023";;"Specializzazione Post Laurea  o Dottorato di Ricerca o Altri Titoli Post Laurea";"Tecnici dei servizi ricreativi e culturali (annunciatori e presentatori della radio, della televisione e di altri spettacoli, disegnatori artistici, tecnici dei musei e delle biblioteche, periti e stimatori d'arte, tecnici dell'organizzazione della produzione radiotelevisiva, cinematografica e teatrale, artisti di strada, di varietà, acrobati, ecc.)"
"05";"084";"0850";"TREVISO";"TV";"84452";"VETTORETTI";"ROSANNA";"F";"09/11/1962";"VALDOBBIADENE (TV)";"50";"Assessore";;;"14/05/2023";"31/05/2023";;"Laurea Magistrale";"SPECIALISTI IN DISCIPLINE LINGUISTICHE, LETTERARIE E DOCUMENTALI"
"05";"084";"0850";"TREVISO";"TV";"84452";"ZAMPESE";"SANDRO";"M";"12/06/1961";"TREVISO (TV)";"50";"Assessore";;;"14/05/2023";"31/05/2023";;"Laurea Magistrale";"ARCHITETTI"
"05";"084";"0850";"TREVISO";"TV";"84452";"ACAMPORA";"DAVIDE";"M";"27/08/1982";"PORDENONE (PN)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"FORZA ITALIA-CORAGGIO ITALIA";"Laurea Magistrale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0850";"TREVISO";"TV";"84452";"ALOISI";"GIAMPIERO";"M";"04/07/1972";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Laurea Magistrale";"AVVOCATI E PROCURATORI LEGALI"
"05";"084";"0850";"TREVISO";"TV";"84452";"BASSO";"GIUSEPPE";"M";"02/07/1961";"SAN BIAGIO DI CALLALTA (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"05";"084";"0850";"TREVISO";"TV";"84452";"BAZZA";"CARLOTTA";"F";"14/01/1977";"CONEGLIANO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"PARTITO DEMOCRATICO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0850";"TREVISO";"TV";"84452";"BERTOLAZZI";"GUIDO";"M";"09/08/1955";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"FRATELLI D'ITALIA GIORGIA MELONI";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0850";"TREVISO";"TV";"84452";"BORSATO";"ROBERTO";"M";"07/11/1957";"VILLORBA (TV)";"120";"Consigliere";;;"14/05/2023";"06/06/2023";"LEGA";"Istruzione Secondaria di Secondo Grado";"Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)"
"05";"084";"0850";"TREVISO";"TV";"84452";"BOTTOS";"NADIA";"F";"11/11/1982";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0850";"TREVISO";"TV";"84452";"BUOSO";"MARIA";"F";"17/12/1964";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"TREVISO CIVICA";"Laurea Magistrale";"Professori di scuola secondaria superiore e inferiore"
"05";"084";"0850";"TREVISO";"TV";"84452";"CALDATO";"LUIGI";"M";"21/06/1949";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";"DIRETTORI E CATEGORIE SIMILARI DELLE INDUSTRIE, DEI TRASPORTI, DEL CREDITO E DEI SERVIZI"
"05";"084";"0850";"TREVISO";"TV";"84452";"CIAMINI";"ALBERTO";"M";"14/10/1986";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"FRATELLI D'ITALIA GIORGIA MELONI";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0850";"TREVISO";"TV";"84452";"CIRUZZI";"BEATRICE";"F";"12/01/1964";"CASTELFRANCO VENETO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0850";"TREVISO";"TV";"84452";"CONTE";"MARGHERITA";"F";"13/04/1968";"FORMIA (LT)";"120";"Consigliere";;;"14/05/2023";"06/06/2023";"LEGA";"Istruzione Secondaria di Secondo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"05";"084";"0850";"TREVISO";"TV";"84452";"CORREALE";"CARLO ALBERTO";"M";"31/10/1995";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"06/06/2023";"FRATELLI D'ITALIA GIORGIA MELONI";"Laurea Magistrale";"SPECIALISTI IN SCIENZE GIURIDICHE"
"05";"084";"0850";"TREVISO";"TV";"84452";"DE NARDI";"GIORGIO";"M";"10/07/1960";"VENEZIA (VE)";"120";"Consigliere candidato sindaco";;;"14/05/2023";"17/05/2023";;"Laurea Magistrale";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"05";"084";"0850";"TREVISO";"TV";"84452";"DOTTO";"ANTONIO";"M";"27/12/1958";"TREVISO (TV)";"120";"Consigliere";"Presidente del consiglio";;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";"PROFESSIONI NON ALTROVE CLASSIFICABILI"
"05";"084";"0850";"TREVISO";"TV";"84452";"DOZZO";"CATERINA";"F";"13/10/1999";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"DE NARDI SINDACO";"Laurea Triennale";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0850";"TREVISO";"TV";"84452";"FRANCESCHINI";"STEFANIA";"F";"29/08/1973";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"06/06/2023";"MARIO CONTE SINDACO";"Laurea Magistrale";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0850";"TREVISO";"TV";"84452";"GOLA";"JENNIPHER";"F";"30/05/1989";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"FRATELLI D'ITALIA GIORGIA MELONI";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"05";"084";"0850";"TREVISO";"TV";"84452";"GRADA";"WALLY";"F";"09/01/1955";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0850";"TREVISO";"TV";"84452";"IANNICELLI";"GIANCARLO";"M";"03/06/1952";"ROMA (RM)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";
"05";"084";"0850";"TREVISO";"TV";"84452";"MARTON";"SERGIO";"M";"22/06/1953";"PREGANZIOL (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Laurea Magistrale";"ARCHITETTI"
"05";"084";"0850";"TREVISO";"TV";"84452";"PELLONI";"STEFANO";"M";"07/08/1991";"MODENA (MO)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"PARTITO DEMOCRATICO";"Laurea Magistrale";"Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)"
"05";"084";"0850";"TREVISO";"TV";"84452";"PIZZOLATO";"ROBERTO";"M";"20/07/1962";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"PARTITO DEMOCRATICO";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0850";"TREVISO";"TV";"84452";"ROCCO";"NICOLO' MARIA";"M";"14/06/1989";"TREVISO (TV)";"120";"Consigliere candidato sindaco";;;"14/05/2023";"17/05/2023";"AZIONE - ITALIA VIVA - CALENDA-FUTURA";"Laurea Magistrale";"Studenti"
"05";"084";"0850";"TREVISO";"TV";"84452";"ROSI";"FRANCO";"M";"27/07/1961";"PESCARA (PE)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"TREVISO CIVICA";"Laurea Magistrale";"IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI"
"05";"084";"0850";"TREVISO";"TV";"84452";"SCHIAVON";"CHRISTIAN";"M";"05/03/1973";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"LEGA";"Laurea Magistrale";"Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)"
"05";"084";"0850";"TREVISO";"TV";"84452";"SCOTTA'";"RICCARDO";"M";"15/07/1974";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"LEGA";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0850";"TREVISO";"TV";"84452";"TOCCHETTO";"MARIA";"F";"12/06/1964";"TREVISO (TV)";"120";"Consigliere";"Vicepresidente del consiglio";;"14/05/2023";"17/05/2023";"PARTITO DEMOCRATICO";"Laurea Magistrale";"AVVOCATI E PROCURATORI LEGALI"
"05";"084";"0850";"TREVISO";"TV";"84452";"TORRESAN";"NICOLA";"M";"05/11/1982";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"LEGA";"Istruzione Secondaria di Secondo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"05";"084";"0850";"TREVISO";"TV";"84452";"TRONCHIN";"CLAUDIA";"F";"16/09/1969";"VENEZIA (VE)";"120";"Consigliere";"Vicepresidente del consiglio";;"14/05/2023";"17/05/2023";"LEGA";"Istruzione Secondaria di Secondo Grado";"Tecnici dei rapporti con i mercati e della distribuzione commerciale (approvvigionatori e responsabili acquisti, responsabili di magazzino e della distribuzione interna, stimatori e aggiudicatori d'asta commerciali, tecnici della vendita e della distribuzione, tecnici del marketing, della pubblicità e delle pubbliche relazioni, spedizionieri, agenti di commercio, agenti concessionari, agenti di pubblicità, agenti immobiliari, rappresentanti di commercio, ecc.)"
"05";"084";"0850";"TREVISO";"TV";"84452";"VISENTIN";"MIRCO";"M";"23/06/1959";"JESOLO (VE)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"MARIO CONTE SINDACO";"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"05";"084";"0850";"TREVISO";"TV";"84452";"ZABAI";"MARCO";"M";"09/12/1990";"TREVISO (TV)";"120";"Consigliere";;;"14/05/2023";"17/05/2023";"PARTITO DEMOCRATICO";"Laurea Magistrale";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"FREGONESE";"LUCIANO";"M";"29/03/1977";"VALDOBBIADENE (TV)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"NUOVA CIVICA VALDOBBIADENE";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"GERONAZZO";"MARIACHIARA";"F";"10/12/1969";"VALDOBBIADENE (TV)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Laurea Magistrale";"SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"GERONAZZO";"PIERANTONIO";"M";"17/05/1978";"VALDOBBIADENE (TV)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"18/06/2024";;"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"GIROTTO";"ILARIA";"F";"19/12/1981";"VENEZIA (VE)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Laurea Magistrale";"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"MIOTTO";"MARCO";"M";"08/12/1964";"VALDOBBIADENE (TV)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Istruzione Secondaria di Secondo Grado";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"PICCOLO";"MARIO";"M";"14/02/1967";"VALDOBBIADENE (TV)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"AGNOLAZZA";"PAOLO";"F";"19/06/1957";"CORNUDA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"VIE 2024 VALDO D'ITALIA E D'EUROPA";"Istruzione Secondaria di Primo Grado";"CONDIZIONI NON PROFESSIONALI"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"BERTELLE";"MARTINA";"F";"31/12/1985";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"VALDOBBIADENE AUTENTICA";"Laurea Magistrale";"SPECIALISTI IN SCIENZE SOCIALI E TECNICI DEI SERVIZI SOCIO-ASSISTENZIALI"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"COMARELLA";"LAURA";"F";"01/09/1982";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"NUOVA CIVICA VALDOBBIADENE";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0860";"VALDOBBIADENE";"TV";"10002";"DE NARDO";"MASSIMO";"M";"26/03/1963";"SVIZZERA";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"NUOVA CIVICA VALDOBBIADENE";"Istruzione Secondaria di Secondo Grado";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
